Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2011-04-27,24.3,24.3,23.05,23.4,23.6327628488,427356.0,1057.0,10099603.0,246626.0,57.71,1.25,-0.9
2011-04-28,23.45,23.5,22.95,23.0,23.1421565077,234685.0,882.0,5431117.0,106787.0,45.5,0.55,-0.45
2011-04-29,23.2,23.3,22.6,22.75,22.9367263579,273463.0,871.0,6272346.0,127064.0,46.46,0.7,-0.45
2011-05-02,22.95,23.1,22.65,22.85,22.8640263867,165841.0,538.0,3791793.0,71361.0,43.03,0.45,-0.1
2011-05-03,22.75,22.95,22.0,22.15,22.4283114838,306109.0,948.0,6865508.0,137929.0,45.06,0.95,-0.6
2011-05-04,22.35,22.4,21.8,22.0,22.0427610506,212296.0,810.0,4679590.0,82393.0,38.81,0.6,-0.35
2011-05-05,22.2,22.35,21.45,21.6,21.8421163223,233197.0,782.0,5093516.0,121511.0,52.11,0.9,-0.6
2011-05-06,22.0,22.85,21.85,22.55,22.3801344351,233570.0,856.0,5227328.0,83869.0,35.91,1.0,0.55
2011-05-09,22.75,22.85,22.2,22.35,22.4498451778,184728.0,501.0,4147115.0,96929.0,52.47,0.65,-0.4
2011-05-10,22.2,23.1,22.2,22.75,22.6838699896,204476.0,720.0,4638307.0,73847.0,36.12,0.9,0.55
2011-05-11,22.95,22.95,22.35,22.55,22.5438377757,112289.0,449.0,2531425.0,39988.0,35.61,0.6,-0.4
2011-05-12,22.35,22.7,21.8,22.0,22.1925233532,164967.0,539.0,3661034.0,96410.0,58.44,0.9,-0.35
2011-05-13,22.05,23.3,21.75,22.45,22.6532287413,296772.0,922.0,6722844.0,87977.0,29.64,1.55,0.4
2011-05-16,22.45,22.55,22.3,22.45,22.4500335867,180131.0,501.0,4043947.0,77077.0,42.79,0.25,0.0
2011-05-17,22.55,22.55,21.7,21.85,21.9847901667,166537.0,448.0,3661281.0,87266.0,52.4,0.85,-0.7
2011-05-18,22.0,22.2,21.4,21.45,21.7284172897,152738.0,582.0,3318755.0,57797.0,37.84,0.8,-0.55
2011-05-19,21.45,22.0,21.35,21.45,21.5958995847,133645.0,482.0,2886184.0,53701.0,40.18,0.65,0.0
2011-05-20,21.65,22.2,21.55,21.85,21.9462636098,318797.0,1075.0,6996403.0,116419.0,36.52,0.65,0.2
2011-05-23,21.9,22.0,20.75,21.1,21.1173920807,162413.0,586.0,3429739.0,67593.0,41.62,1.25,-0.8
2011-05-24,21.3,21.9,20.95,21.25,21.4660223421,511233.0,1653.0,10974139.0,173661.0,33.97,0.95,-0.05
2011-05-25,21.05,21.4,20.6,20.75,20.9521384083,144500.0,567.0,3027584.0,79770.0,55.2,0.8,-0.3
2011-05-26,20.95,21.25,20.85,20.9,21.009713449,117466.0,573.0,2467927.0,41456.0,35.29,0.4,-0.05
2011-05-27,21.1,21.25,20.55,21.05,21.0321892188,130727.0,458.0,2749475.0,68915.0,52.72,0.7,-0.05
2011-05-30,21.35,21.5,21.1,21.2,21.2851788196,109384.0,361.0,2328258.0,42218.0,38.6,0.4,-0.15
2011-05-31,21.45,23.2,21.2,22.2,22.251345673,875770.0,2660.0,19487061.0,349255.0,39.88,2.0,0.75
2011-06-01,22.25,22.5,21.9,22.0,22.1319492473,229899.0,550.0,5088113.0,88964.0,38.7,0.6,-0.25
2011-06-02,21.75,21.75,21.2,21.3,21.499114003,141084.0,456.0,3033181.0,63798.0,45.22,0.55,-0.45
2011-06-03,21.5,21.6,21.1,21.2,21.3395899996,142195.0,494.0,3034383.0,57882.0,40.71,0.5,-0.3
2011-06-06,21.15,22.05,20.9,21.1,21.4168789357,267742.0,857.0,5734198.0,76897.0,28.72,1.15,-0.05
2011-06-07,21.15,21.35,21.05,21.25,21.2146004758,76929.0,288.0,1632018.0,40373.0,52.48,0.3,0.1
2011-06-08,21.1,21.65,21.1,21.2,21.309956372,187036.0,709.0,3985729.0,47946.0,25.63,0.55,0.1
2011-06-09,21.45,21.6,21.05,21.1,21.2524620034,207453.0,517.0,4408887.0,95735.0,46.15,0.55,-0.35
2011-06-10,21.2,21.3,20.75,20.95,20.9852911282,137740.0,406.0,2890514.0,49370.0,35.84,0.55,-0.25
2011-06-13,21.15,21.15,20.8,21.0,20.9719983406,101244.0,288.0,2123289.0,64575.0,63.78,0.35,-0.15
2011-06-14,21.2,22.2,21.1,21.4,21.5391690479,372705.0,1070.0,8027756.0,136574.0,36.64,1.1,0.2
2011-06-15,21.45,22.15,21.1,21.2,21.578706273,553177.0,1458.0,11936844.0,165294.0,29.88,1.05,-0.25
2011-06-16,21.0,21.55,20.0,20.25,20.685211222,648654.0,1310.0,13417545.0,275168.0,42.42,1.55,-0.75
2011-06-17,20.55,20.7,19.95,20.1,20.1827327768,374930.0,773.0,7567112.0,140092.0,37.36,0.75,-0.45
2011-06-20,20.3,20.3,18.6,19.1,19.2759814425,381301.0,986.0,7349951.0,158975.0,41.69,1.7,-1.2
2011-06-21,19.0,19.7,19.0,19.1,19.25034194,143300.0,536.0,2758574.0,59140.0,41.27,0.7,0.1
2011-06-22,19.35,19.4,18.2,18.7,18.7623867202,261631.0,664.0,4908822.0,107214.0,40.98,1.2,-0.65
2011-06-23,18.5,18.9,17.75,18.05,18.2441335556,929950.0,832.0,16966132.0,761648.0,81.9,1.15,-0.45
2011-06-24,18.5,19.4,18.1,19.1,18.7933875488,318974.0,899.0,5994602.0,134620.0,42.2,1.3,0.6
2011-06-27,18.9,19.45,18.85,19.3,19.2296550563,124687.0,458.0,2397688.0,59576.0,47.78,0.6,0.4
2011-06-28,19.5,21.2,19.15,20.9,20.4567456666,756456.0,1994.0,15474628.0,247314.0,32.69,2.05,1.4
2011-06-29,21.25,22.0,20.25,20.4,20.7865730921,536043.0,1376.0,11142497.0,244194.0,45.55,1.75,-0.85
2011-06-30,20.5,20.6,19.7,20.0,20.0369086045,275112.0,858.0,5512394.0,110651.0,40.22,0.9,-0.5
2011-07-01,20.4,20.45,19.95,20.1,20.2018719246,145305.0,448.0,2935433.0,68292.0,47.0,0.5,-0.3
2011-07-04,20.25,21.2,20.25,20.8,20.7740348285,357294.0,831.0,7422438.0,195587.0,54.74,0.95,0.55
2011-07-05,20.7,20.95,20.5,20.65,20.6649890504,125575.0,344.0,2595006.0,71696.0,57.09,0.45,-0.05
2011-07-06,20.6,21.7,20.2,21.15,21.1007727504,295050.0,775.0,6225783.0,136546.0,46.28,1.5,0.55
2011-07-07,21.35,21.7,21.0,21.4,21.4040363881,316917.0,671.0,6783303.0,146734.0,46.3,0.7,0.05
2011-07-08,21.4,22.2,20.95,21.25,21.5959073652,544979.0,1101.0,11769316.0,148829.0,27.31,1.25,-0.15
2011-07-11,20.9,22.1,20.9,21.4,21.5915578883,578623.0,1408.0,12493372.0,147568.0,25.5,1.2,0.5
2011-07-12,21.0,21.05,20.15,20.5,20.6143007497,262238.0,677.0,5405853.0,131084.0,49.99,0.9,-0.5
2011-07-13,20.75,20.85,20.1,20.45,20.5172605062,160453.0,472.0,3292056.0,85493.0,53.28,0.75,-0.3
2011-07-14,20.3,20.5,20.15,20.3,20.2623658113,195620.0,502.0,3963724.0,137539.0,70.31,0.35,0.0
2011-07-15,21.35,21.35,19.8,19.85,20.1015854962,219805.0,707.0,4418429.0,124379.0,56.59,1.55,-1.5
2011-07-18,20.2,20.25,19.75,19.85,19.9842232271,98626.0,285.0,1970964.0,53953.0,54.7,0.5,-0.35
2011-07-19,19.8,22.35,19.8,21.85,21.2719456858,1136499.0,2109.0,24175545.0,493492.0,43.42,2.55,2.05
2011-07-20,22.1,22.5,21.35,21.8,21.9200625049,927287.0,2284.0,20326189.0,306499.0,33.05,1.15,-0.3
2011-07-21,21.8,23.35,21.35,22.9,22.5939455957,972350.0,2454.0,21969223.0,389342.0,40.04,2.0,1.1
2011-07-22,23.0,23.2,22.6,22.85,22.9048533893,826577.0,3196.0,18932625.0,278288.0,33.67,0.6,-0.15
2011-07-25,22.9,23.3,22.5,22.7,22.8795422922,292501.0,707.0,6692289.0,149230.0,51.02,0.8,-0.2
2011-07-26,22.65,23.35,22.55,22.8,22.9796644012,577952.0,1478.0,13281143.0,267078.0,46.21,0.8,0.15
2011-07-27,22.95,23.9,22.0,23.5,23.2446390457,760872.0,2221.0,17686195.0,249715.0,32.82,1.9,0.55
2011-07-28,23.4,23.4,22.25,22.45,22.8341584158,437532.0,1124.0,9990675.0,189804.0,43.38,1.15,-0.95
2011-07-29,22.0,22.35,21.05,21.35,21.6921214576,651783.0,1781.0,14138556.0,190927.0,29.29,1.3,-0.65
2011-08-01,21.7,21.8,20.85,21.1,21.1985492602,204861.0,743.0,4342756.0,90034.0,43.95,0.95,-0.6
2011-08-02,21.05,21.05,20.55,20.8,20.7716411953,175360.0,503.0,3642515.0,82242.0,46.9,0.5,-0.25
2011-08-03,20.5,21.6,20.2,21.25,20.9988698372,231825.0,797.0,4868063.0,80521.0,34.73,1.4,0.75
2011-08-04,21.3,22.1,21.2,21.95,21.8892314159,732789.0,1066.0,16040188.0,505240.0,68.95,0.9,0.65
2011-08-05,21.0,21.7,20.5,21.35,21.2345175044,429921.0,1029.0,9129165.0,202030.0,46.99,1.2,0.35
2011-08-08,20.95,21.0,20.1,20.2,20.4544179752,244603.0,754.0,5003212.0,98725.0,40.36,0.9,-0.75
2011-08-09,20.0,20.2,19.1,19.55,19.826933227,263355.0,879.0,5221522.0,128434.0,48.77,1.1,-0.45
2011-08-10,20.3,20.5,20.0,20.1,20.2004908868,132006.0,461.0,2666586.0,48396.0,36.66,0.5,-0.2
2011-08-11,20.1,20.35,19.85,19.95,20.1057525694,75601.0,294.0,1520015.0,28811.0,38.11,0.5,-0.15
2011-08-12,20.45,20.45,19.7,19.8,19.973760191,102173.0,330.0,2040779.0,62418.0,61.09,0.75,-0.65
2011-08-16,20.2,20.2,18.8,19.05,19.3550639087,166018.0,829.0,3213289.0,91789.0,55.29,1.4,-1.15
2011-08-17,19.2,19.5,18.5,18.75,18.8464849801,128463.0,578.0,2421076.0,66711.0,51.93,1.0,-0.45
2011-08-18,19.25,19.25,18.4,19.0,18.8142392483,168787.0,620.0,3175599.0,87233.0,51.68,0.85,-0.25
2011-08-19,18.5,19.6,18.4,18.7,18.7910512087,178661.0,700.0,3357228.0,68673.0,38.44,1.2,0.2
2011-08-22,18.9,19.15,18.6,18.95,18.8902250381,94384.0,750.0,1782935.0,38378.0,40.66,0.55,0.05
2011-08-23,19.2,19.5,18.8,19.05,19.0883721768,111087.0,334.0,2120470.0,40530.0,36.48,0.7,-0.15
2011-08-24,19.0,19.7,18.8,19.1,19.3035212221,125553.0,560.0,2423615.0,38762.0,30.87,0.9,0.1
